speaker,text,labels,wav.file
Stephen G. Breyer,"--Then the argument for sending it back, if I understand it, is this, that when you look at the question presented, no one could possibly file a lawsuit... and you didn't... on the theory, well, I'm hurt, so somebody should pay me.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__DECEMBER_06_2005_2193-387_2207-582.wav
Stephen G. Breyer,"But then you're making a second argument, I take it, if this is right.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__OCTOBER_08_2013_2735-875_2740-029.wav
Stephen G. Breyer,"And if you didn't say it, it seems to me that you have waived, in a sense, the argument that they have waived in a different sense. All right.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__FEBRUARY_24_2015_2191-08_2203-78.wav
Stephen G. Breyer,"But I mean, the -- the fact is that -- that X percent, a very high percent of opposite-sex people don't have children and everybody knows they can't, and a very -- and a high -- certain percentage, I'm sure probably pretty high of those who get married, of same-sex people who get married do have children. So -- so where is this going? I mean, what are these two couples to do with it? I mean --",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__APRIL_28_2015_PART_1_3070-81_3094-58.wav
Stephen G. Breyer,"I took it that the reason they wrote -- or changed the statute was just because they were worried about bailees or lessees or somebody under the old statutes not satisfying the first -- they were worried about that -- somebody -- a printer lawfully obtains a book, and he shouldn't have advantage of the First Sale Doctrine.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__OCTOBER_29_2012_821-609_842-189.wav
Stephen G. Breyer,"Well, here is -- I assume that it is an injury for an American speaking in America to have his communication intercepted against his will by the American government.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__OCTOBER_29_2012_556-161_571-295.wav
Stephen G. Breyer,"So what are the words you use in the opinion, that would separate your case, where it is like price fixing and so forth, to charge them, from the case that they're worried about, which is where the evidence is, to prove the allegation is, really involves activity that could be quite legitimate?",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_27_2007_2515-778_2535-124.wav
Stephen G. Breyer,"Well, no, no, you have it, too -- they -- they work it out, so it equally applies to everybody including your clients, so you are all on the same footing.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_22_2010_3088-652_3096-406.wav
Stephen G. Breyer,"So if the agency goes ahead with the action before reading the EIS, it becomes committed to that course of action, and the chances that the EIS will lead it to back up are the same as the chances that any big agency will back up once it's committed to a course, namely a lot lower.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__OCTOBER_08_2008_1485-493_1503-371.wav
Stephen G. Breyer,[Laughter],,Stephen_G_Breyer/ORAL_ARGUMENT__DECEMBER_07_2010_2529-825_2533-011.wav
Stephen G. Breyer,"It's there, already exists, but it has no copyright protection in the United States.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__OCTOBER_05_2011_1362-91_1369-397.wav
Stephen G. Breyer,"Well, if you're -- if you are going to use the Edwards, which I think is a good idea, as counsel part, which I think is a good starting place, you and every other member of the bar deals with this problem every day of the week.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__OCTOBER_05_2009_2305-438_2318-588.wav
Stephen G. Breyer,"What is the theory of the jurisdiction of the military court in the circumstance where the individual is still in the military, he's been convicted, and he is in custody?",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_25_2009_2604-995_2617-219.wav
Stephen G. Breyer,"Well, is -- I mean, that is an interesting question, because you can imagine -- you see, this is -- your answer -- this really deals with all -- it could be with genetic patents, with -- with hosts of things which are self-replicating.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__FEBRUARY_19_2013_2888-104_2904-563.wav
Stephen G. Breyer,"--But they left -- they don't have the RICO predicate, not paying your State taxes.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__NOVEMBER_03_2009_1744-205_1748-243.wav
Stephen G. Breyer,"I'm interested in contract law, and I want to know why as a general matter of contract law an allegation of unconscionability, defense of unconscionability, is why is it not enough like the coercion defense or the inducement defense or the """"I was in Alaska"""" defense?",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__APRIL_26_2010_1149-005_1170-168.wav
Stephen G. Breyer,"All we have to do is decide what the source of power is. Now their argument is that even if you go back to the Foraker Act, which indeed did have the people of Puerto Rico making laws, and if you then add the Resolution 600 which delegated the authority to make the Constitution, the Constitution itself which speaks of """"We the People"""" of Puerto Rico making a law, the fact that later Congress and the President said Puerto Rico has a Republican form of government, the fact that subsequent to that we went to the United Nations and had them withdraw the requirement to report on a colony because Puerto Rico is not a colony -- - and you know the words as well as I, and they sure sound like """"sovereign."""" And in Valle, which no one mentions, Trias Monge wrote that in fact all these laws -- and he was talking about civil, but I suppose it applies to Commonwealth too -- are to be interpreted in light of the civil code tradition of Europe, which was the tradition that applied prior to 1900, and not the common law. I don't see, when you put all those things together, if you're looking at the facts of what the law of Puerto Rico is in the area, it sounds to me like it's civil code coming out of a constitution which I grant you was given by authority of Congress.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__JANUARY_13_2016_1738-4_1830-095.wav
Stephen G. Breyer,"We don't want the electricity company to be able to sue, according to you and the cases, and I guess we have the mirror case which we'd put in would be certain buyers like retailers or wholesalers and probably applying the same rule about their being mentioned in the -- in the false advertising or in the statement.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__DECEMBER_03_2013_3229-786_3249-248.wav
Stephen G. Breyer,And you will either cure that worry or say I've made some elementary mistake.,skeptical,Stephen_G_Breyer/ORAL_ARGUMENT_NO_14449__OCTOBER_07_2015_2991_2995-2.wav
Stephen G. Breyer,"There were bills for one person, and moreover, at least some of them, to my recollection, involved that one person saying I tried to sue.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__JANUARY_13_2016_497-61_506-75.wav
Stephen G. Breyer,"He thinks it is our policy not to recognize Jerusalem as the capital, which you apparently agree with, and he thinks that this does have some tendency at least to suggest the contrary.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__NOVEMBER_03_2014_341-938_358-799.wav
Stephen G. Breyer,"I thought that the response was what Justice Sotomayor, and the way -- I wouldn't characterize it that way, but it's called the """"net benefits test."""" And the net benefits test means this is not a one size fits all. And then in the order, at paragraph 17, 18, page 67, they go through a bunch of methodologies, and they say -- I mean, they say, we're picking this one. And the reason that they pick this one, I guess, is they think it's -- if you try a G thing, that also is a problem administratively. Okay.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__OCTOBER_14_2015_2997-45_3027-215.wav
Stephen G. Breyer,"Now, those words, written by the Arizona Court, suggested to me that, in the case of the lemon you're talking about, or in the case of the individual who thinks that the truckdriver was a Martian, they would say he does not know right from wrong, here, now, in this case.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__APRIL_19_2006_783-732_804-22.wav
Stephen G. Breyer,"I mean, why would a person want a patent if, in fact, he didn't think that it gave him the power to raise price above what the price would be in its absence?",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__NOVEMBER_29_2005_217-902_226-487.wav
Stephen G. Breyer,"Well, the two cases you cite, the first one is the person who was charged with extortion is a judge--",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_19_2007_2673-402_2681-321.wav
Stephen G. Breyer,"They thought first they could do it, and then they told the FEC to go and produce a set of regs that would, in fact, try to screen out that legitimate 7 percent.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__JANUARY_17_2006_2624-235_2637-592.wav
Stephen G. Breyer,"That's considerably higher than their costs of producing it, and, in addition to that, they sell the same service I do for $1.20, even though it costs me or would cost any human being at least 60 cents to provide that added service.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__DECEMBER_08_2008_3000-414_3019-744.wav
Stephen G. Breyer,"In other words, if Congress had explicitly said in 216(b) that the Third Circuit's procedure is the correct procedure for Mr. Joe Smith to bring his case in such circumstances, if they had said that explicitly, is there a constitutional objection; if so, what could it be?",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__DECEMBER_03_2012_1395-455_1415-818.wav
Stephen G. Breyer,"Well, I mean, you can easily transpose this to other... trusts are run by banks often that are trustees.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__APRIL_23_2008_2970-134_2975-621.wav
Stephen G. Breyer,"And no one defines the dictionary definition of """"legislature"""" as """"the power"""" -- we don't use that word """"power"""" in this sense much anymore -- but """"the power that legislates."""" The power that legislates in Arizona is the people in the capitol plus the referendums and the initiatives.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_02_2015_2685-43_2703-81.wav
Stephen G. Breyer,"Were you saying this is a case where the guidelines do not apply, where they are not binding?",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__FEBRUARY_23_2011_2514-663_2518-8.wav
Stephen G. Breyer,They won't be perfect. They will put some politicians at risk.,neutral,Stephen_G_Breyer/ORAL_ARGUMENT__APRIL_27_2016_1842-13_1846-955.wav
Stephen G. Breyer,This whole issue depends on the evidence before Congress.,neutral,Stephen_G_Breyer/ORAL_ARGUMENT__APRIL_29_2009_1243-648_1247-084.wav
Stephen G. Breyer,"They paid you and you -- you know, some kind of Voltavian bonds or something -- you know, you can imagine all kinds of circumstances where it costs a lot of money to get the money they paid you, and I just wonder where does it say you can do that.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__FEBRUARY_25_2015_1102-26_1115-69.wav
Stephen G. Breyer,"If that's clear law, would you say that at some point before the 2 hours and 15 minutes expires where they're continuously asking him questions and he says nothing, that it has become clear that he has not waived his right?",,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_01_2010_556-783_574-821.wav
Stephen G. Breyer,"A nonmaterial breach is a breach that gives rise to damages but cannot serve as the basis for repudiation. Now, until this last interchange, I thought that was the distinction you were drawing, that if the piece of paper says nothing, but pay me, and there is a violation of a reg, if the violation of that reg is such to be material, meaning, it would be a basis for repudiation, then it is an implied -- then it is an implied statement.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__APRIL_19_2016_2678-505_2714-04.wav
Stephen G. Breyer,"And indeed, thousands and thousands and thousands of small businessmen are trying to break into businesses that they just can't do without software.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__FEBRUARY_23_2016_524-61_535-285.wav
Stephen G. Breyer,"""""Ahlborn controls when there has been a prior determination or stipulation as to the medical expense portion of a plaintiff's settlement. """"",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__JANUARY_08_2013_1267-762_1279-754.wav
Stephen G. Breyer,"How wide the corridors are in some Federal buildings, and terrorists could use that to bad purpose, but we want to give it to the firemen because they will use it for a good purpose.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__DECEMBER_01_2010_977-968_987-376.wav
Stephen G. Breyer,"Spitting, is that enough to rise under the -- to fall within the Federal statute?",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__OCTOBER_06_2009_283-982_290-555.wav
Stephen G. Breyer,"People believe really different things, and I see no way to avoid going into one or the other, and therefore, I think, rather than try this constitutional matter, let's go to the one Congress suggested.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__OCTOBER_05_2011_3173-986_3185-544.wav
Stephen G. Breyer,"Just as you might say on October the 24th, 2004 at the corner of 14th and Third Avenue, defendant drove negligently and injured me.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__NOVEMBER_27_2006_1438-086_1450-06.wav
Stephen G. Breyer,"Even though they use the word “ arbitration ”, that isn't what your expert told me.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__FEBRUARY_27_2013_1815-735_1820-289.wav
Stephen G. Breyer,"And there are 19 unions and they are all fighting about -- each other, and everybody is going to end up suing each other in Federal court.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__JANUARY_19_2010_340-473_346-485.wav
Stephen G. Breyer,"Now, if you are willing to make that giant step, the remaining issue in the case is whether the procedure here was fair or unfair.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__OCTOBER_07_2009_733-655_742-292.wav
Stephen G. Breyer,"But now what I want to know, and you've read all these briefs and -- and you've actually done a lot of work on this.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__JANUARY_15_2014_1849-37_1855-207.wav
Stephen G. Breyer,Then I thought it's unlikely... but here you can correct me.,neutral,Stephen_G_Breyer/ORAL_ARGUMENT__OCTOBER_10_2006_575-57_579-772.wav
Stephen G. Breyer,"So, I mean, I have the same question the Chief Justice had, where a defendant secures the end of a case, dismissed, goodbye, you win.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_28_2016_1958-22_1970-135.wav
Stephen G. Breyer,"Now, the explanation for that is that you choose the district judges -- you choose the district jurors first.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__JANUARY_20_2010_2308-794_2316-338.wav
Stephen G. Breyer,"I have my memo that I haven't looked through carefully, but I'd be quite interested.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__JANUARY_21_2009_1539-114_1541-882.wav
Stephen G. Breyer,"Then the other part says if it is too low and it was the government that appealed, the court shall set it aside and send it back with such instructions as it considers appropriate, again subject to (g).",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__APRIL_15_2008_2260-359_2271-432.wav
Stephen G. Breyer,"Now, suppose the arbitrator had said this: It doesn't say how to do it; I see how you do it; you get out a magic 8-ball.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_25_2013_2511-35_2518-337.wav
Stephen G. Breyer,"But if that weren't true, the blood is right there, and if it weren't true that it had deteriorated, I would have expected testimony, at the least, saying no, Dr. Blake, you are wrong.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__JANUARY_11_2006_1810-966_1821-386.wav
Stephen G. Breyer,It's true of -- of attempts generally.,neutral,Stephen_G_Breyer/ORAL_ARGUMENT__JANUARY_19_2016_3159-675_3163-11.wav
Stephen G. Breyer,--anywhere that says it isn't -- I can't -- I can't even know what authority-what reasoning it would be.,skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__JANUARY_19_2010_1082-761_1088-536.wav
Stephen G. Breyer,"What about an agreement among underwriters, among underwriters, which says the following: We agree that we go... when we go on our tour, we will be certain to ask the potential purchasers whether they plan to hold this stock for at least a month.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_27_2007_2110-275_2127-904.wav
Stephen G. Breyer,"Then what is the argument? I take it your argument now is what's sauce for the goose is sauce for the gander. Buckhannon says that a plaintiff can't recover, even if he litigates to death and they find -- give up and pay him a billion dollars.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_28_2016_2620-88_2636-415.wav
Stephen G. Breyer,"Well, but you have three -- the point that you make is right, that -- that you have specific language in the beneficiary part and not here; but, you have the other way, the point that Justice Ginsburg made, the fact that the language here is -- is -- doesn't say file within 180 days.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__DECEMBER_04_2012_1248-011_1265-373.wav
Stephen G. Breyer,"For that, you'd have to assume that the GS-12 who drafted this, or whoever the equivalent was in the Senate, put the """"that"""" in the wrong place.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__NOVEMBER_10_2008_3230-314_3240-109.wav
Stephen G. Breyer,"By the way, if he doesn't get the full and fair, he still has to show to the Federal habeas judge that he has a substantial claim, that that trial was not -- so what do you suggest?",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__FEBRUARY_25_2013_2026-833_2038-824.wav
Stephen G. Breyer,"I mean, I think of this as like Aeschylus; you have the Furies gradually giving way to justice.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_31_2010_2278-615_2284-553.wav
Stephen G. Breyer,"That happened about 2 hours and 15 minutes into the exercise, didn't it?",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_01_2010_181-188_186-03.wav
Stephen G. Breyer,--we never considered it when I was on the -- nobody thought about it at that time because the language was different.,neutral,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_30_2010_1614-612_1619-514.wav
Stephen G. Breyer,"And some gay people marry and have children, and some don't.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__APRIL_28_2015_PART_1_4148-475_4154-335.wav
Stephen G. Breyer,"The person won't even remember who he was going to call, and all the witnesses will be gone and so forth.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_28_2016_2065-24_2072-05.wav
Stephen G. Breyer,So you have read all these arguments that it's not really the agent and so forth.,skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_26_2013_584-822_589-959.wav
Stephen G. Breyer,"But of course, they are land claims because they took a piece of land which everybody assumes -- right in front of his house -- and said you've got to let everybody from the beaches walk back and forth from one beach in the north to another one in the south.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__JANUARY_15_2013_998-399_1013-409.wav
Stephen G. Breyer,"And then when the Governor appointed him, what does the appointment look like?",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_24_2008_882-899_887-386.wav
Stephen G. Breyer,"I think the other side will say: In today's world, where nobody really understands this technology very well, a worse disaster for the country is to have protection given to things that don't deserve it because they act as a block on trade, they act as monopolies, and they will tie the country up in individual monopolies that will raise prices to consumers, et cetera.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__APRIL_18_2011_2475-995_2500-443.wav
Stephen G. Breyer,"-- things like that, and I don't understand any piece of it that has something in that like it.",,Stephen_G_Breyer/ORAL_ARGUMENT__FEBRUARY_24_2015_1456-9_1461-25.wav
Stephen G. Breyer,"The first are facts about the world, killing people; the second has to do with intent, and then they talk about all these different things to stop him from going to a Federal officer; the third says no state of mind need be proved with respect to the fact he works for the Feds.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_29_2011_638-643_658-973.wav
Stephen G. Breyer,"And a person just says, I'm hurt and the defendant, I claim, negligently injured me.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__NOVEMBER_27_2006_419-988_429-427.wav
Stephen G. Breyer,"Either they have the power in the Federal district court under this particular provision, with all its presumptions, to run this mechanism, the one that's in the statute, in respect to State court sentences that have not yet been imposed or they do not have that power.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__NOVEMBER_30_2011_3324-156_3342-97.wav
Stephen G. Breyer,"I did -- I did think you would give the other answer, to tell you the truth, because I just don't see why giving somebody a million dollars might not discourage a -- a poorer candidate from running.",,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_28_2011_1460-353_1469-709.wav
Stephen G. Breyer,We are making an extension of the statute to keep up to date with the technology.,neutral,Stephen_G_Breyer/ORAL_ARGUMENT__FEBRUARY_21_2007_3586-451_3590-902.wav
Stephen G. Breyer,"That's all common sense, and it seemed to me that that's what the Veterans Court was saying, and then the Federal Circuit unfortunately, like I might have done, too, got it all mixed up with this burden of proof language.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__DECEMBER_08_2008_418-103_429-161.wav
Stephen G. Breyer,But there is something unlawful about this decision.,skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__OCTOBER_07_2014_974-304_977-348.wav
Stephen G. Breyer,"I mean, all right, if you want to get into it, this is a very minor sort of interstitial point in a statute that they administer, and there are lots of instances, I think where the Court has said, where these minor matters of how you work out the actual application of the word are implicitly delegate it to the agency to determine within the context of reasonable view.",neutral,Stephen_G_Breyer/ORAL_ARGUMENT__OCTOBER_13_2010_2360-391_2380-585.wav
Stephen G. Breyer,But everybody in this case bought on the New York Stock Exchange and our theory of this case is that the stock exchange did absorb the information and the price went up and then went down.,neutral,Stephen_G_Breyer/ORAL_ARGUMENT__MARCH_05_2014_1297-352_1307-975.wav
Stephen G. Breyer,"If it is a case where the guidelines apply, if it is such a case -- and I think maybe everyone here has assumed throughout that it was.",skeptical,Stephen_G_Breyer/ORAL_ARGUMENT__FEBRUARY_23_2011_2503-708_2513-063.wav
Stephen G. Breyer,Now he suddenly finds out.,neutral,Stephen_G_Breyer/ORAL_ARGUMENT__DECEMBER_11_2013_3503-592_3506-684.wav
