speaker,text,labels,wav.file
"John G. Roberts, Jr.",Just because there's a threshold issue doesn't mean there aren't other issues that an arbitrator might decide.,skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__NOVEMBER_29_2005_1105-44_1110-826.wav
"John G. Roberts, Jr.","Well, I guess I could let him answer, but I suppose he would say you go to that court, and you get a motion to compel arbitration.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__JANUARY_14_2008_131-901_139-372.wav
"John G. Roberts, Jr.","No, but -- I mean, you look at the Federal Government allows this sentence, right?",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__NOVEMBER_09_2009_783-344_788-064.wav
"John G. Roberts, Jr.",So the painter takes some of the Federal money and pays the paint company.,skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__FEBRUARY_26_2008_2074-228_2078-347.wav
"John G. Roberts, Jr.","So if we think that they were right -- and we are, I think we are getting away from the question presented -- if we agree that they are right, that this is the same claim and it's just additional evidence, then you lose.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__NOVEMBER_12_2008_1004-464_1014-42.wav
"John G. Roberts, Jr.","You as a tribe, you as a tribe would have no objection to that action?",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__DECEMBER_02_2013_1744-627_1749-279.wav
"John G. Roberts, Jr.","Counsel, you're ahead of me, and I'm still back on the last question, but I take it your rationale for not reaching these other grounds would also apply to your argument that whatever the categorical definition, that this defendant was convicted of an actual theft offense, looking at the charging documents.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__DECEMBER_05_2006_635-43_654-642.wav
"John G. Roberts, Jr.","But I -- but my understanding is that the characterization of that as procedural, it turns on whether or not there is a significant group of people who could be convicted under that provision where vagueness would be off the table. Now, however, it may appear to other people engaging in this type of conduct.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__MARCH_30_2016_2735-89_2753-73.wav
"John G. Roberts, Jr.","We'll hear argument next in Case 06-666, Department of Revenue of Kentucky v. Davis.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__NOVEMBER_05_2007_0_8-216.wav
"John G. Roberts, Jr.","But I mean, you wouldn't say -- you wouldn't suggest that law firms charge more when they represent them?",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__OCTOBER_14_2009_1102-108_1107-529.wav
"John G. Roberts, Jr.","So you have no problem -- I mean, Mr. Stewart is being careful for his client, but you're comfortable with the idea that the government could impose that, even though there's nothing in the statute that requires it, and even though somebody could argue that the statute's somewhat inconsistent with it, in the -- in the sense that it wants to promote commercialization.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__FEBRUARY_28_2011_1776-393_1797-14.wav
"John G. Roberts, Jr.",I thought that we ruled in the Hamdi case that procedures quite similar to those under the DTA were adequate for American citizens?,neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__DECEMBER_05_2007_89-324_97-312.wav
"John G. Roberts, Jr.","But it seems to me -- it seems to me that since you asked for the ruling on the merits and got it, we ought to be able to review it to determine whether it's right or wrong.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__OCTOBER_07_2013_1867-605_1877-895.wav
"John G. Roberts, Jr.","Studies, analysis, engineering reports, you don't have to figure overhead benefits with respect to any of those.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__MARCH_19_2008_1790-203_1796-274.wav
"John G. Roberts, Jr.","And it results... if we adopt your system where you can look only at years of service, what it, in effect, is going to do is to prevent Kentucky from giving disability benefits to older workers who become disabled.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__JANUARY_09_2008_2997-588_3009-739.wav
"John G. Roberts, Jr.","Well, wouldn't it be more efficient for you to intervene in the pending State suit and get it all resolved at once rather than waiting until your beneficiary gets a recovery and then starting a whole other Federal suit over this somewhat subsidiary subrogation point?",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__APRIL_25_2006_558-552_571-593.wav
"John G. Roberts, Jr.","Counsel, I thought (.) I thought our opinion in City of Boerne said that the problem that Section 5 legislation addresses has to be widespread and persisting.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__APRIL_29_2009_2884-528_2893-649.wav
"John G. Roberts, Jr.","Mr. Boudreaux, even if... even if you're correct that a neutral explanation was given focusing on the emotional distress, are you... do you think the prosecutor would have made the analogy if there had been a black juror on the jury?",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__DECEMBER_04_2007_2252-762_2268-99.wav
"John G. Roberts, Jr.","And I was just following up to say that so, in some circumstances, prohibiting what you regard is the safest procedure does not itself constitute an undue burden.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__NOVEMBER_08_2006_3537-239_3546-629.wav
"John G. Roberts, Jr.",Not -- not a -- a mistake with a Taser or gun?,neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__APRIL_27_2015_1668-34_1671-675.wav
"John G. Roberts, Jr.","One thing we also know about the in connection with language is we have said, it can't really mean in connection with as broadly as that -- the Morales case, I guess, it has to have a more narrow meaning.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__JANUARY_09_2013_1646-127_1660-034.wav
"John G. Roberts, Jr.","I thought you answered an earlier question that I asked -- maybe I'm -- maybe it was something I asked your friend, although I doubt it, since it would help him -- that the issue did come down to the factual determination of deadlock, because if there is deadlock then there is manifest necessity.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__MARCH_29_2010_2366-893_2382-319.wav
"John G. Roberts, Jr.",Ms. Kruger.,,John_G_Roberts_Jr/ORAL_ARGUMENT__MARCH_01_2011_928-999_945-378.wav
"John G. Roberts, Jr.","But there are different motions for all these different things, and, if they haven't been made, they seem to be off the board.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__NOVEMBER_02_2005_2285-722_2291-059.wav
"John G. Roberts, Jr.","And a reasonable -- my point is a reasonable person reading the brief would say, well, the reason he can't give me advice is because that might cause me to do something that would defraud the debtors, so I'm going to buy the ticket.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__DECEMBER_01_2009_2068-144_2081-702.wav
"John G. Roberts, Jr.","But there are others, including the fact that it is more you avoid all of the problems with what to do if it's a -- you know, there's a 51 percent ownership of the shareholders, if you simply say that it's in this type of Chapter S Corporation that is closely held.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__MARCH_25_2014_3116-128_3130-888.wav
"John G. Roberts, Jr.","If there's -- if we're writing up a new constitutional right and we require as part of that that he assert his innocence under perjury, and if he fails to do that, he'll be prosecuted for perjury, that might at least put some limitation on the number of people who can assert the right.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__MARCH_02_2009_2158-538_2174-28.wav
"John G. Roberts, Jr.","No, but my point is it relates to energy consumption as opposed to particulate emission.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__FEBRUARY_24_2014_3144-349_3151-186.wav
"John G. Roberts, Jr.","We will hear argument next in Case 09-571, Connick v. Thompson.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__OCTOBER_06_2010_0_10-572.wav
"John G. Roberts, Jr.",Ms. Anders?,,John_G_Roberts_Jr/ORAL_ARGUMENT__JANUARY_08_2013_2890-911_2902-452.wav
"John G. Roberts, Jr.","And I just wanted you to tell me which it is, is it that there's no authority for a court to review government action alleged to be in violation of law, or is it that the scope of judicial review for various reasons is sharply circumscribed?",,John_G_Roberts_Jr/ORAL_ARGUMENT__JANUARY_13_2015_1887-389_1900-116.wav
"John G. Roberts, Jr.",I don't think that your reading of question three is definitive.,skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__OCTOBER_15_2008_2142-033_2146-687.wav
"John G. Roberts, Jr.",You can't take race into account if it's not compact.,neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__MARCH_01_2006_446-445_450-709.wav
"John G. Roberts, Jr.","And in those instances, what the FAA says is that that's what they wanted to stop, special rules of contract interpretation, ordinarily a matter of State law, but not when it's hostile to the FAA. And what could be more hostile to the FAA than to interpret a phrase that says nothing about the FAA to dispense with our holdings about -- as they came about -- our holdings about what the FAA has to say. And to do that even though there's a provision in the contract that says this is governed by the FAA.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__OCTOBER_06_2015_1677-525_1710-225.wav
"John G. Roberts, Jr.","My question to you is, what is the administrator supposed to do?",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__APRIL_21_2009_1988-565_1991-934.wav
"John G. Roberts, Jr.","Oh, so it would be central to the inquiry if Congress went the other way, too?",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__MARCH_27_2013_4989-148_4993-385.wav
"John G. Roberts, Jr.",So the eight -- eight judges taking the opposite position in the hearing en banc below were just being unreasonable?,neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__MARCH_02_2011_1960-477_1966-464.wav
"John G. Roberts, Jr.","We'll next hear Case 06-531, Sole versus Wyner.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__APRIL_17_2007_0_6-515.wav
"John G. Roberts, Jr.",So they did not agree to arbitrate with the class.,skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__DECEMBER_09_2009_1996-746_1999-864.wav
"John G. Roberts, Jr.","Counsel, you were -- I think you were about to tell me where you raised it in the Court -- the constitutional argument in this Court?",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__DECEMBER_08_2009_1410-496_1416-667.wav
"John G. Roberts, Jr.",The individual prosecutor they have says I'm not going to turn it over.,neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__NOVEMBER_05_2008_1542-677_1546-129.wav
"John G. Roberts, Jr.","And I suppose it's a large question, if you are talking about, presumably, the unusual cases in which the motion to reopen is -- is justified, that you are talking about 2,000 or 3,000 cases, and the question is whether or not those are -- should be reviewed in the executive branch or should be reviewed in the judicial branch.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__NOVEMBER_10_2009_3297-323_3320-419.wav
"John G. Roberts, Jr.","Well, but it's a... it's a classic mixed motive case.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__MARCH_20_2006_2331-756_2334-257.wav
"John G. Roberts, Jr.",Ms. O'Connell.,,John_G_Roberts_Jr/ORAL_ARGUMENT__NOVEMBER_10_2014_1251-998_1261-554.wav
"John G. Roberts, Jr.","Yes, but, in the government context, what would be in the private context, an attorney-client privilege, is redressed as a different type of governmental privilege.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__OCTOBER_05_2009_2826-177_2836-02.wav
"John G. Roberts, Jr.","When you say you should look at the range and how far it's off, do you mean that in the Gartenberg sense -- in other words, if it is way out of line, then you assume or can at least look further at whether there was a fair process?",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__NOVEMBER_02_2009_2495-355_2509-472.wav
"John G. Roberts, Jr.",I don't know how we decide this for the reason you were just saying: What crimes are more serious than others?,neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__APRIL_16_2008_1086-628_1091-968.wav
"John G. Roberts, Jr.","Whatever the arguments may be on the merits, it's not clear to me that visitorial powers has an unambiguous meaning that would pre-empt the authority of the OCC to explain it to us.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__APRIL_28_2009_1167-324_1178-012.wav
"John G. Roberts, Jr.",--And the... and the main failing there is that Volvo Trucks and Reeder Simco do not compete in the same market for sales of Volvo trucks.,neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__OCTOBER_31_2005_1170-815_1178-458.wav
"John G. Roberts, Jr.","So how does that work in the bankruptcy case? We say this debt can't be discharged, but maybe it will turn out that it could have been, depending on how -- how the State law claim goes?",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__MARCH_01_2016_1324-52_1334-01.wav
"John G. Roberts, Jr.","I thought the argument on the other side was when you have a special assessment, an additional charge, there you don't have the administrative problem.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__JANUARY_10_2012_2908-636_2918-075.wav
"John G. Roberts, Jr.","Is that -- I mean, does Americold really feel that it's not going to get a fair shake in the Kansas courts in this case?",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__JANUARY_19_2016_958-66_964-645.wav
"John G. Roberts, Jr.",Mr. Clement.,,John_G_Roberts_Jr/ORAL_ARGUMENT__FEBRUARY_29_2012_1589-149_1593-202.wav
"John G. Roberts, Jr.","I would think a lot of the cases where the attorney doesn't meet the limitations deadline will involve things like, you know, I was delayed by Hurricane Sandy or -- or whatever, or we were trying to file, it got lost in the mail.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__MARCH_19_2013_2336-289_2352-066.wav
"John G. Roberts, Jr.",Mr. Jaffer.,,John_G_Roberts_Jr/ORAL_ARGUMENT__OCTOBER_29_2012_1554-013_1561-618.wav
"John G. Roberts, Jr.","To get back to the public-private distinction, what is the answer to Mr. Tager's point that that's difficult to... what if you have a 50 percent publicly owned, 50 percent privately owned company?",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__JANUARY_08_2007_1756-075_1766-549.wav
"John G. Roberts, Jr.","It just seems to me that the problem of a statute of limitations that runs before the claim even accrues requires people to worry about their legal rights in a way that -- the simple rule about when your benefits are denied, that's when the period starts running.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__OCTOBER_15_2013_2931-564_2947-423.wav
"John G. Roberts, Jr.","Anything, civil and criminal sanctions are allowed if they are imposed through licensing and similar laws.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__DECEMBER_08_2010_1626-078_1634-251.wav
"John G. Roberts, Jr.",I -- I am concerned about getting hung up on the labels.,neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__JANUARY_12_2016_1624-06_1628-25.wav
"John G. Roberts, Jr.",So fingerprint -- fingerprints apparently are covered by it.,neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__MARCH_02_2009_3044-465_3047-811.wav
"John G. Roberts, Jr.",It doesn't require you to remove one more person than you would like to remove under your priorities.,skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__APRIL_25_2012_4249-238_4254-475.wav
"John G. Roberts, Jr.","He wants to help out, but he can't do it totally for free, so it's 50 percent his normal rate?",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__JANUARY_17_2012_3010-602_3015-554.wav
"John G. Roberts, Jr.",The second is whether this was sufficiently... sufficiently exigent to fall under the exigent circumstances.,neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__APRIL_24_2006_3151-384_3157-775.wav
"John G. Roberts, Jr.","Was it -- then that's not what the Ninth Circuit based its decision on. The Ninth Circuit says he had standing by virtue of the alleged violations of his statutory rights, without respect to whether there was harm to his employment process or related anxiety. So I would suppose, if we're going to decide it on that basis, we have to determine that the Ninth Circuit's rationale was in -- was wrong.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__NOVEMBER_02_2015_3275-43_3296-93.wav
"John G. Roberts, Jr.","I don't have to worry about the Speedy Trial Act when I grant you a motion, because whatever I grant you is going to be excluded under (h)(7)(A).",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__OCTOBER_06_2009_1142-349_1150-289.wav
"John G. Roberts, Jr.","So what is the school administrator supposed to know when he sees a white pill and doesn't know if it's something terribly harmful, even deadly, or if it's prescription strength ibuprofen?",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__APRIL_21_2009_1955-159_1966-132.wav
"John G. Roberts, Jr.","As Justice Breyer has pointed out, he can take that into account in figuring out what sentence he would want to impose beyond the greater minimum.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__OCTOBER_04_2010_3369-277_3376-696.wav
"John G. Roberts, Jr.","Let's say that EPA says we're all set to approve this transfer, except OSHA sent us a letter and they don't like the occupational safety rules you have at the State environmental agency; so until you change those rules, or enter a memorandum of agreement that you're going to change those rules, we're not going to approve the transfer.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__APRIL_17_2007_2248-491_2267-798.wav
"John G. Roberts, Jr.",Should that really bar a subsequent action against the employee in an individual capacity?,neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__NOVEMBER_28_2005_1134-155_1141-519.wav
"John G. Roberts, Jr.","Well, it seems to me that's quite an intrusion into the relationship between the -- the party and -- and counsel.",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__APRIL_25_2016_2082-72_2090-335.wav
"John G. Roberts, Jr.","That says that the Secretary in making this determination can take into account particular types of LEAs where there is extra, additional costs.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__JANUARY_10_2007_942-355_955-413.wav
"John G. Roberts, Jr.",I -- I guess the strongest evidence for Reginald is Temica's testimony. It's -- it's pretty prejudicial.,neutral,John_G_Roberts_Jr/ORAL_ARGUMENT_NO_14449__OCTOBER_07_2015_1111-115_1121-58.wav
"John G. Roberts, Jr.",And your evidence to the contrary that was excluded would have showed what?,neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__APRIL_19_2006_917-245_921-356.wav
"John G. Roberts, Jr.","We'll hear argument next this morning in Case 12-416, the Federal Trade Commission v. Actavis.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__MARCH_25_2013_0_8-337.wav
"John G. Roberts, Jr.","Now, if they can consider a broader range of cases, what's so bad about suggesting that if a particular case is way out of what their broad review shows, if the broad review shows that in most cases this type of defendant gets 5 years and in this particular case, the judge gave him 30 years or gave him zero, what's wrong with suggesting that that is a factor they should at least start with in saying something's unusual about this case, we ought to take closer look?",skeptical,John_G_Roberts_Jr/ORAL_ARGUMENT__OCTOBER_02_2007_862-012_890-627.wav
"John G. Roberts, Jr.","And because of the administrative compliance order, you're really never going to be put to the test, because most land owners aren't going to say, I'm going to risk the $37,000 a day.",neutral,John_G_Roberts_Jr/ORAL_ARGUMENT__JANUARY_09_2012_3325-805_3334-428.wav
