speaker,text,labels,wav.file
Ruth Bader Ginsburg,"So why, if he could have sued early, before any title transfer, why isn't that all the relief someone in his position would be entitled to?",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__APRIL_24_2012_1738-927_1754-202.wav
Ruth Bader Ginsburg,"It didn't mention -- Bowles didn't mention anything like an appeal from an agency where the district court is -- is sitting, essentially, as an appellate court.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__DECEMBER_06_2010_1621-902_1638-818.wav
Ruth Bader Ginsburg,"Do we have any information on, (A), the number of Federal prisoners who get good time and in that universe, the ones who get good time, how many get the full credit and how many get something less than the full 54 days?",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__MARCH_30_2010_1215-664_1240-231.wav
Ruth Bader Ginsburg,"Is that across the board, Ms. Millett, the rule you just stated?",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__JANUARY_17_2012_45-352_49-68.wav
Ruth Bader Ginsburg,"Is it right that you can suspend until the infraction is cured, that you can suspend all of that operator's trucks?",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__APRIL_16_2013_3134-619_3149-695.wav
Ruth Bader Ginsburg,"And you've made it very clear, and I think that it is helpful that you did, that there could be this preenforcement action by doctors who would not have to wait until faced with an actual medical emergency to bring the suit.",skeptical,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_30_2005_842-913_861-791.wav
Ruth Bader Ginsburg,Wouldn't the parents at least be required to come forward with some reason to believe that the State... the school district's plan is inadequate?,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__OCTOBER_05_2005_341-483_355-535.wav
Ruth Bader Ginsburg,"So -- but in this case it is to your interest to say, yes, that has been -- that has been set forth as precedent, that FOIA exceptions are to be narrowly construed.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__JANUARY_19_2011_942-62_954-512.wav
Ruth Bader Ginsburg,"And you are telling me that the meaning of these statutes is subject matter jurisdiction, just like it's diversity, is there a federal question?",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__MARCH_26_2007_1943-96_1953-675.wav
Ruth Bader Ginsburg,"As I understand the court of appeals, it said that Justice O'Connor's opinion was the controlling opinion, it was the decision on the narrowest ground; therefore, the lower courts ought to take that decision as the law made by Price Waterhouse.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__MARCH_31_2009_1786-871_1804-649.wav
Ruth Bader Ginsburg,"Sent back to... for a new trial because the Court of Appeals ordered a new trial, or sent back to the trial court for that court to decide as a matter of that court's discretion, whether to order--",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_02_2005_3327-355_3340-956.wav
Ruth Bader Ginsburg,"Is our rule -- in your view, must the error be plain at the trial court stage, or is it enough that the error was plain at the court of appeals stage for us to apply our rule?",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_28_2012_3667-19_3682-636.wav
Ruth Bader Ginsburg,"If you -- if you are right that this benefit goes to -- only to the classic can you get in the door, wouldn't that be a powerful motive to the sentencing commission not to make its guidelines reductions retroactive?",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__MARCH_30_2010_492-051_510-186.wav
Ruth Bader Ginsburg,What was the harassment that this employee experienced in the... in the FTCA claim that was dismissed?,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_28_2005_478-947_487-541.wav
Ruth Bader Ginsburg,"You would have to -- to maintain your position, the Court would have to qualify Rees, or at least the interpretation that says the stay should be indefinite once the petitioner is found incompetent, because that's what happened there.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__OCTOBER_09_2012_328-497_343-257.wav
Ruth Bader Ginsburg,"Will you include in that this 157(b)(5), because this whole thing would be a futile exercise if the tort claim comes -- comes out of the bankruptcy judge's--",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__JANUARY_18_2011_1495-762_1512-223.wav
Ruth Bader Ginsburg,Why does it stay within the line -- you have said not every patent question that comes up in a State court.,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__JANUARY_16_2013_2561-854_2570-376.wav
Ruth Bader Ginsburg,"I'm asking if somebody who is not a litigant, who can -- if somebody who is an interested spectator moves for a stay of litigation to which that person is not a party, and the court says of course not.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__MARCH_03_2009_1219-822_1235-3.wav
Ruth Bader Ginsburg,wouldn't they understand that to mean: I have a right to sue in court?,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__OCTOBER_11_2011_184-02_190-606.wav
Ruth Bader Ginsburg,What are the rules other than the Texas Court of Criminal Appeals having said in several decisions the preferred route is collateral review?,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__FEBRUARY_25_2013_663-182_672-871.wav
Ruth Bader Ginsburg,"But are you saying that the arrest for the warrant that has -- is a -- a different crime doesn't permit you to search for evidence, it only permits the officer to protect himself by patting down for weapons? Is that --",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__FEBRUARY_22_2016_2150-2_2171-25.wav
Ruth Bader Ginsburg,"But we -- we have no decision that says that the police, faced with a silent suspect, goes after that suspect, questioning him incessantly for 2 and -- 2 hours and 15 minutes, that that is not lengthy.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__MARCH_01_2010_343-765_363-524.wav
Ruth Bader Ginsburg,"I thought it was agreed that, before, there was an 18 percent, on average, comparative difference and, after, 15 percent.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__JANUARY_20_2010_3186-849_3197-031.wav
Ruth Bader Ginsburg,"So to buy your interpretation, we would have to put a caret mark after judgment and put on the merits.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_28_2005_2935-811_2942-932.wav
Ruth Bader Ginsburg,"What we want is there is no claim, not that you have to put up a defense and maybe the attorney general will give us a letter saying that we come under that defense.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_30_2005_629-327_639-2.wav
Ruth Bader Ginsburg,"It's not possessing burglar's tools, it's not casing the place.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_07_2006_765-301_770-455.wav
Ruth Bader Ginsburg,Is there a statement in the record that Moore said he would have insisted on going to trial had he been advised that the suppression motion had merit?,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__OCTOBER_12_2010_2198-58_2210-469.wav
Ruth Bader Ginsburg,"Is -- are you saying that the covenant is no good, or that this covenant is deficient?",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_07_2012_508-129_514-634.wav
Ruth Bader Ginsburg,"What does, for example, EEOC or whoever passes on these complaints, what is the government's position in practice with respect to a Federal employee who complains, A, I was discriminated against because of my race and then they retaliated against me for complaining?",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__FEBRUARY_19_2008_1941-712_1960-141.wav
Ruth Bader Ginsburg,"In Stolt-Nielsen this Court said that, absent express consent, no class arbitration.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_09_2010_2580-264_2594-413.wav
Ruth Bader Ginsburg,"One is bribe, and that's -- everyone seems to agree that that could come within the statute.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__DECEMBER_08_2009_1788-404_1799-693.wav
Ruth Bader Ginsburg,"""""had I not been persuaded to withdraw my plea agreement, because an attorney promised me he would represent me. """"",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__OCTOBER_08_2013_830-402_841-377.wav
Ruth Bader Ginsburg,"Ms. Sullivan -- Ms. Sullivan, if Congress had wanted to do that, they could have said simply that no vaccine manufacturer may be held civilly liable if the vaccine is properly prepared and accompanied by proper directions and adequate warnings.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__OCTOBER_12_2010_1725-707_1743-268.wav
Ruth Bader Ginsburg,You have to know that it what you're using is a means of identification.,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__FEBRUARY_25_2009_287-487_291-799.wav
Ruth Bader Ginsburg,"""""2064 creates a plan for adequate funding of programs for the ELL students. """"",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__APRIL_20_2009_608-942_618-417.wav
Ruth Bader Ginsburg,We are dealing with somebody who has been abused as a child and who has a mental disorder.,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__JANUARY_17_2007_2642-468_2649-324.wav
Ruth Bader Ginsburg,"I think that was true of the way the EEOC spoke of the rigid time limit, that it was mandatory and jurisdictional.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__JANUARY_11_2006_2288-996_2297-622.wav
Ruth Bader Ginsburg,"That -- the concern is you are going to have variations from district judge to district judge in how good the performance was, in what is the appropriate multiplier.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__OCTOBER_14_2009_2951-969_2966-396.wav
Ruth Bader Ginsburg,One of the things that EPA said in -- in the explanation of this rule is that EPA could say that PSD or Title V applies only to certain GHG sources -- it's been suggested that that's also the carbon dioxide -- applies only to certain GHG sources and does not apply to the remaining GHG sources.,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__FEBRUARY_24_2014_3863-541_3896-162.wav
Ruth Bader Ginsburg,"What about the -- what about the analogy to -- explosives, you say that there could be lawful possession because explosives, it's use that's given as an enumerated crime.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_05_2014_2548-27_2575-188.wav
Ruth Bader Ginsburg,The one that has the 5-year clearly covers the situation.,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_05_2014_1796-328_1801-815.wav
Ruth Bader Ginsburg,"--Well, what would you say... I mean, we talk about apportioning income and allocating income, allocating to the commercial headquarters.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__JANUARY_16_2008_2108-963_2119-635.wav
Ruth Bader Ginsburg,"Mr. Richard, there is something that the other side has said about your position and I'd like your answer to it, that is that what you are advocating will help the people who are already in the judiciary, the people who have lots of money so they don't need contributions from others, the people who will be hurt are like Ms. Yulee, who is trying for the first time.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__JANUARY_20_2015_2566-734_2598-238.wav
Ruth Bader Ginsburg,"Why isn't it, as Justice Breyer suggested, implicit that when somebody 14 when an issuer puts something in a registration statement, that the issuer has acted with diligence in making that statement?",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_03_2014_322-76_338-12.wav
Ruth Bader Ginsburg,To cling to marriage the way it once was?,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__APRIL_28_2015_PART_1_4412-05_4414-81.wav
Ruth Bader Ginsburg,"So why should the judge disarm the prosecutor, take away the prosecutor's right to change his mind?",skeptical,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__OCTOBER_31_2011_2663-156_2675-716.wav
Ruth Bader Ginsburg,"And the district court said there are three things wrong with it, the two years, using the federal funds to -- to supplant not supplement, and that the $450 figure wasn't enough.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__APRIL_20_2009_3609-373_3624-048.wav
Ruth Bader Ginsburg,"Was there a technical reason, instead of having a one-way antenna, to have all of these what, dime-size antennas?",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__APRIL_22_2014_1833-857_1841-112.wav
Ruth Bader Ginsburg,"General Clement, couldn't a similar record be made with respect to what is the more common procedure, the D&E, that involves dismemberment of a fetus inside the womb.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_08_2006_66-208_83-154.wav
Ruth Bader Ginsburg,I was responding to Justice Breyer's Coca-Cola president.,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__DECEMBER_10_2008_1191-413_1195-282.wav
Ruth Bader Ginsburg,"""""A felony under any law of a State or foreign country that prohibits or restricts conduct relating to narcotic drugs, marijuana. """"",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__MARCH_24_2008_905-56_914-681.wav
Ruth Bader Ginsburg,"Because you seem to treat this as though the NFLP was formed in 1963 and that was the end of it, but another description is: Well, it was formed, but then there were some teams that were not in it until later, and there were some other parts; that it has expanded.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__JANUARY_13_2010_2490-843_2512-582.wav
Ruth Bader Ginsburg,"The trust deposited the money in the bank, and then the Government levied on it, as distinguished from Williams, where Mrs. Williams, in fact, wrote a check to the Internal Revenue Service covering her husband's tax liability.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__FEBRUARY_26_2007_649-053_669-132.wav
Ruth Bader Ginsburg,"He said beyond a shadow of a doubt, rather than beyond a reasonable doubt.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__APRIL_17_2007_632-109_637-202.wav
Ruth Bader Ginsburg,"I don't know of any instance where for subject matter jurisdiction, that is, which court system you go to, as distinguished from personal jurisdiction or venue, you have a notion that someone is a citizen of every place where it does the business.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_28_2005_2308-412_2326-735.wav
Ruth Bader Ginsburg,"Do you know, how common is it to have criminal prosecutions under this section of the Fair Labor Standards Act?",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__OCTOBER_13_2010_1848-596_1857-076.wav
Ruth Bader Ginsburg,I thought there was a decision that 18 months was too long.,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_29_2010_2900-952_2905-17.wav
Ruth Bader Ginsburg,"Mr. Savrin, one technique that Officer Scott asked permission to use was described as a PIT technique that would be a life and limb... sparing measure.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__FEBRUARY_26_2007_732-842_750-637.wav
Ruth Bader Ginsburg,"Am I wrong in thinking that readjustment based on his marriage was not one of the modes of relief that he could have had in '82 or... that that didn't come in until much later, is that so?",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__MARCH_22_2006_1501-539_1519-121.wav
Ruth Bader Ginsburg,"I mean, nothing had happened to them except there was a bookkeeping entry.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__DECEMBER_10_2008_122-962_127-766.wav
Ruth Bader Ginsburg,"I have never seen anything like this where it's if you take what the statute says you can have in 1321, then you get these disastrous consequences.",skeptical,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__MARCH_04_2015_1165-625_1179-485.wav
Ruth Bader Ginsburg,And that an appellate court is reviewing a court of first instance.,skeptical,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__FEBRUARY_27_2012_1540-684_1545-021.wav
Ruth Bader Ginsburg,It was the rare case where the Court equalized down.,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_10_2010_3258-413_3264-383.wav
Ruth Bader Ginsburg,I thought they went to the opposite extreme.,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__DECEMBER_03_2007_2172-023_2175-179.wav
Ruth Bader Ginsburg,"Well, maybe because 1985(3) is in a discrimination context, The Court could say 1983... we know the classification to which Justice Breyer was referring, tax classifications, zoning classifications, but this group of claims we're cutting out.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__APRIL_21_2008_1441-855_1471-733.wav
Ruth Bader Ginsburg,"Those -- in those cases you don't have to do this notice, comment, appeal thing.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__OCTOBER_08_2008_1566-287_1570-822.wav
Ruth Bader Ginsburg,"""""welcome you to attend our church service, it will be held at. """"",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__JANUARY_12_2015_2075-966_2082-981.wav
Ruth Bader Ginsburg,There is no indication that it was solicited by Herrick.,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__APRIL_16_2008_227-298_230-499.wav
Ruth Bader Ginsburg,"So if you're not a bad-faith harassing plaintiff, but you nonetheless lost, then you're under 54(d).",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_07_2012_149-294_158-133.wav
Ruth Bader Ginsburg,The relevance of this same group having a poll strongly opposed Feingold every time he ran for election.,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__APRIL_25_2007_987-458_995-892.wav
Ruth Bader Ginsburg,"But if there's a middle category of people who, while not the benefited company... the company that's trying to achieve the deception... but made it possible for that... for that deception to happen.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__OCTOBER_09_2007_1847-752_1862-168.wav
Ruth Bader Ginsburg,Or is it simply whenever a government agency employs a private attorney to assist it in doing its work that attorney will have qualified immunity?,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__JANUARY_17_2012_63-613_74-153.wav
Ruth Bader Ginsburg,"Mr. Nachmanoff, in the absence of anything further from Congress, and accepting your argument that there's no... that the Guidelines did not have to adopt the ratio that is applicable to the mandatory minimum, could a district judge then say, I see that this disparity is untenable, but I think drugs are a very bad thing, so I'm going to sentence for powder as high as for crack?",,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__OCTOBER_02_2007_612-233_648-156.wav
Ruth Bader Ginsburg,"That case involved, in order to hold for the Government, you would have to go outside the record of the State conviction.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__OCTOBER_10_2012_816-725_828-124.wav
Ruth Bader Ginsburg,"Mr. Hacker -- Mr. Hacker, you just said, if I understood you correctly, that when the -- when the news came out on Good Morning America, accurate or not, there was an obligation to do something about it, but among the -- the charges, it's not simply that there was these reports, but it's the way the company responded to them: Two press releases that said allegations of any link of these drugs to anosmia are completely unfounded.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__JANUARY_10_2011_491-372_527-812.wav
Ruth Bader Ginsburg,Justice Scalia's suggestion--,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_29_2010_1278-798_1282-159.wav
Ruth Bader Ginsburg,But in Nicaragua the United States took the position from day 1 that the ICJ had no jurisdiction over the case.,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__OCTOBER_10_2007_1676-044_1684-399.wav
Ruth Bader Ginsburg,And where is -- how does that contract come about if it's simply a case that the lawyer is representing pro bono a plaintiff?,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__FEBRUARY_22_2010_468-641_481-326.wav
Ruth Bader Ginsburg,"-- it does sound like, as Justice Kagan put it, that your rule is if David faces Goliath and David wins, David gets fees no matter how reasonable Goliath's position was.",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__APRIL_25_2016_535-77_553-065.wav
Ruth Bader Ginsburg,You could say just as well here that the question isn't addressed by the Federal rules.,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_02_2009_236-654_242-308.wav
Ruth Bader Ginsburg,That doesn't have to be any set coverage.,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__MARCH_21_2006_1689-33_1694-465.wav
Ruth Bader Ginsburg,-- is it -- it's clear that anyone under SORNA who leaves the country --,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__MARCH_01_2016_776-675_781-415.wav
Ruth Bader Ginsburg,"Why -- what was the reason for that be, given that there are so many joint Federal-State grant programs, like the one that's involved here?",neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__NOVEMBER_30_2009_1828-063_1841-01.wav
Ruth Bader Ginsburg,Why -- why is it that the one comes under the TIA and not the other?,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__DECEMBER_08_2014_496-249_501-836.wav
Ruth Bader Ginsburg,How many times now has the ICJ said that this convention confers rights on the individual?,neutral,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__MARCH_29_2006_274_283-508.wav
Ruth Bader Ginsburg,"--But it isn't -- it isn't -- illegal in Japan, and part of the video here were dog fights in Japan; legal where it occurred, no different from bull fighting.",skeptical,Ruth_Bader_Ginsburg/ORAL_ARGUMENT__OCTOBER_06_2009_1338-806_1351-25.wav
