speaker,text,labels,wav.file
Anthony M. Kennedy,"Do you agree that in that context it would serve a valid purpose, i.e., can we... that is to say, can we keep the motivation test and then supplement it with other, with other means of, other ways of showing obviousness?",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_28_2006_1073-501_1086-349.wav
Anthony M. Kennedy,"I interpreted your argument... and please tell me if this is incorrect... as indicating that if I think strong inference is greater, more onerous than more likely than not, at the pleading stage, I then also have to say this is the instruction that must be given to the jury?",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__MARCH_28_2007_3139-527_3156-841.wav
Anthony M. Kennedy,"But the counterargument is, well, there has to be because the statute makes the distinction between sovereign and commercial and so it has a real purpose.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__OCTOBER_05_2015_977-645_985-61.wav
Anthony M. Kennedy,In reading the medical testimony it seemed to me that D&Es ought to result in result in intact deliveries quite without the intent of the doctor.,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_08_2006_893-79_903-73.wav
Anthony M. Kennedy,"I'm interested in your comments on Glucksberg, which says what we should have to define a fundamental right in its narrowest terms. A lot of the questions that we're -- we're asking your colleague in the earlier part of the argument were -- had -- had that in mind, I think. What -- what do we do with the language of Glucksberg that says we have to define it in a narrow way?",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__APRIL_28_2015_PART_1_2319-33_2339-77.wav
Anthony M. Kennedy,"Or do we do this with two isolated boxes: one, materiality, two, scienter, and we don't mix the analyses.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__JANUARY_10_2011_1823-441_1835-749.wav
Anthony M. Kennedy,That seems to me that those are very difficult words for your position.,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__JANUARY_13_2015_72-749_76-082.wav
Anthony M. Kennedy,"Are there districts in other States or in other cases where the BVAP is at 55 percent or 60 percent, or is that unusually high?",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__MARCH_21_2016_2240-64_2249-755.wav
Anthony M. Kennedy,"Well, it would be narrow in the sense that substantial rights would have to be affected and the other conditions of Olano on that.",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_28_2012_201-578_210-67.wav
Anthony M. Kennedy,"You couldn't -- you could decide the case completely in No. 1, the diversity case, but not in No. 2.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__OCTOBER_06_2008_1274-025_1280-679.wav
Anthony M. Kennedy,Do you still think you have the right to receive 100 percent of your payment from the proceeds in the case that I put?,neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__FEBRUARY_27_2006_897-464_904-837.wav
Anthony M. Kennedy,"Often in trial court evidence problems, the judge says: Well, it goes to its weight; not the admissibility.",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__JANUARY_09_2012_1162-996_1169-566.wav
Anthony M. Kennedy,"But in light of our AFC case, it seems to me that what you are arguing is that the statute -- the effect of your argument is that the statute gives more protection in the case of non-property taxes than property taxes, and that's an -- an odd reading of the statute, which is directed primarily to the -- to the property tax.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_10_2010_54-235_74-298.wav
Anthony M. Kennedy,"No, but he says the fact of the complaint the prosecutor's going to use in order to show that they're trying to profit from a false claim of a beating.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_06_2006_2689-35_2699-439.wav
Anthony M. Kennedy,Did the police know that that was the case when they began the questioning?,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__OCTOBER_05_2010_1329-454_1333-389.wav
Anthony M. Kennedy,"And it seems to me, even if those determinations don't resolve the EIS statement, they certainly must be given great weight by the district court in determining whether to continue the injunction.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__OCTOBER_08_2008_3306-993_3320-336.wav
Anthony M. Kennedy,"Well, if it's -- if it's ambiguous, then we think about Chevron.",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__MARCH_04_2015_4655-52_4659-34.wav
Anthony M. Kennedy,"Counsel, at the -- at the very outset of your argument, Justice Sotomayor asked the question which, as I understood it, essentially said what are examples of privileges and immunities that are being denied by the States that -- which denial would be remedied by following your proposal to overrule the Slaughter-House case?",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__MARCH_02_2010_3502-563_3524-099.wav
Anthony M. Kennedy,"But your -- your standard of -- of impropriety doesn't, it seems to me, give sufficient -- or """"unacceptable risk of bias"""" doesn't give sufficient guidance to the courts to implement this rule, unless it's just -- it's just going to be one case.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__MARCH_03_2009_874-887_894-052.wav
Anthony M. Kennedy,"--part of the regime referred to under the statute... and it's 801(a) implementing the convention on psychotropic drugs... and there, the implementation incorporates the treaty... but it says that,",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__OCTOBER_05_2005_849-903_863-581.wav
Anthony M. Kennedy,"And that's the Sun-Diamond case, the 9-0 case that you refer to.",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__APRIL_27_2016_43-12_46-79.wav
Anthony M. Kennedy,"If -- if say we rule for the government in its case, maybe it's not quite fair to ask you, but if we rule for the government in its case in Wurie, in the Federal case--",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__APRIL_29_2014_1302-838_1314-978.wav
Anthony M. Kennedy,"So that even if there's no intent to mislead, there can be a class action if the -- if the SPD is in -- anyhow at variance with the plan and to the detriment of the employee.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_30_2010_2676-328_2689-738.wav
Anthony M. Kennedy,"But I am correct in assuming that it is... and tell me if I'm wrong... that it is your position, the State's position, that, under the right/wrong prong two part of M'Naghten, and under the evidence in this case, the court was able to consider, really, all of the evidence that's necessary in order to meet this defendant's defense as to... as to intent.",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__APRIL_19_2006_1821-267_1847-287.wav
Anthony M. Kennedy,"Well, how could the administrator, how could the administrator negotiate with the employer to give the $5 million back if it's with a fiduciary?",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__APRIL_24_2007_2850-402_2859-175.wav
Anthony M. Kennedy,You think he could have imposed the death penalty in this case?,neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__APRIL_17_2007_2444-41_2447-394.wav
Anthony M. Kennedy,"You -- you could say the same thing, we don't discriminate against Californians who want to come and pack their melons in Arizona.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__FEBRUARY_20_2013_2868-186_2874-674.wav
Anthony M. Kennedy,"Well, page 2 of your reply brief, the yellow brief, you take issue with the State, and you say the State is wrong if there is a decision either way on the confrontation clause and it's questionable under Federal law, we can review it.",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__OCTOBER_31_2007_93-9_110-674.wav
Anthony M. Kennedy,"I don't know that the trial judge has to... has to see it, if he believes the counsel.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__DECEMBER_05_2005_1574-494_1580-883.wav
Anthony M. Kennedy,"And then the United States would say, no, that's not true.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__JANUARY_12_2009_2790-449_2795-666.wav
Anthony M. Kennedy,"The procedure has to take place within 24, 48, 72 hours.",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_08_2006_1262-349_1268-986.wav
Anthony M. Kennedy,"I don't see why you don't lose anyway, because the allegation here, the complaint, the argument, may be that there was an abuse of discretion, and if there is an abuse of discretion that is a legal ground to set aside the sentence.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_29_2010_556-453_577-553.wav
Anthony M. Kennedy,"Suppose the employer has the rule, we will, if you have a disability outside of employment, give you benefits for one month, and it applies that same policy to the to -- the pregnant woman.",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__DECEMBER_03_2014_1525-031_1538-024.wav
Anthony M. Kennedy,"Now, the facts are in dispute, and we're not quite clear of the facts, but let's assume that this magnificent structure is -- which was mercifully destroyed -- let's assume that it was attached to the dock by a rope, a garden hose and an extension cord, and that it could leave within 30 minutes notice.",,Anthony_M_Kennedy/ORAL_ARGUMENT__OCTOBER_01_2012_280-277_310-648.wav
Anthony M. Kennedy,Does any of this bring us back to the colloquy you began -- began with -- between Justice Breyer and Ms. Underwood with reference to many States?,neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__APRIL_28_2009_2306-073_2315-762.wav
Anthony M. Kennedy,"You are saying that if the court orders more money spent for that district, it must automatically order money -- additional money for every other district in the State?",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__APRIL_20_2009_2592-707_2604-099.wav
Anthony M. Kennedy,Suppose the licensee says: This isn't covered by the agreement at all; we're not going to pay you anything.,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_05_2013_1806-139_1813-476.wav
Anthony M. Kennedy,It's a little odd that the domicile is the more exacting of the two requirements and yet the Congress allowed imputation in the domicile case but not -- not in the residence case.,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__JANUARY_18_2012_1307-982_1323-008.wav
Anthony M. Kennedy,"Isn't a principal part of your argument that this contract said not to exceed, and then the sums differ from year to year, but let's say $95 million?",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__APRIL_18_2012_1084-042_1093-631.wav
Anthony M. Kennedy,"I am concerned you are preventing them by the summary judgment from showing that their -- even with Virginians, there is a commercial value frequently to this information.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__FEBRUARY_20_2013_2374-083_2387-057.wav
Anthony M. Kennedy,"Assuming that we're -- we apply Reynolds, which--",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__JANUARY_18_2011_2090-211_2094-079.wav
Anthony M. Kennedy,"I mean, I just don't see the equivalence here.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__MARCH_28_2011_2288-507_2291-609.wav
Anthony M. Kennedy,"Well, but it's essential to my -- it's essential to my feeling of security and dignity and privacy.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_28_2011_3332-38_3337-184.wav
Anthony M. Kennedy,"Well, you certainly do, if that's what a prudent trustee would do.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__FEBRUARY_24_2015_2616-83_2621-09.wav
Anthony M. Kennedy,"Under your response to Justice Stevens, once you show that it was from a likely source of income that he received it, it's unreported, then it's the defendant's burden to go ahead and show this was a 301 distribution, that I had a basis that absorbed it, that there were no earnings and profits.",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__JANUARY_08_2008_2156-885_2177-642.wav
Anthony M. Kennedy,I'm asking -- I'm asking if it's good practice as a general practice.,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__MARCH_29_2010_450-922_456-809.wav
Anthony M. Kennedy,"--Well, I'm well aware of the statutory format here.",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__APRIL_23_2008_700-265_704-653.wav
Anthony M. Kennedy,"What other harms or dangers or risks are inherent in the power of the board unmonitored, unchecked by the SEC, to investigate?",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__DECEMBER_07_2009_511-918_523-325.wav
Anthony M. Kennedy,"You could have come here and said: This is such an important case Congress is taking action, and therefore, you should hear our standing argument to avoid the necessity of the Legislative Branch having to come in.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__OCTOBER_07_2009_1073-971_1087-607.wav
Anthony M. Kennedy,"I think it was Justice Alito gave the hypothetical, suppose everybody agreed on what happened, the question is whether or not the right's clearly established.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_01_2010_2670-09_2676-587.wav
Anthony M. Kennedy,But under your... they can't even charge $85 an hour.,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__MARCH_19_2008_2153-297_2156-099.wav
Anthony M. Kennedy,You say there are 22 people in JPL that are involved in the employment?,neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__OCTOBER_05_2010_3195-093_3199-597.wav
Anthony M. Kennedy,"And it does seem to me, assume that there is a meeting of the board of directors, we think we are going to terminate this plan.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__APRIL_24_2007_549-892_557-046.wav
Anthony M. Kennedy,"Can you tell me -- it's not this case, but suppose -- somewhat like Justice Alito's hypothetical -- a man's living at home with his wife.",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__FEBRUARY_24_2015_2406-58_2415-58.wav
Anthony M. Kennedy,"You want us to say that a defense counsel can be admonished by the judge not to make the argument that,",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__DECEMBER_07_2005_417-261_425-091.wav
Anthony M. Kennedy,"In that case, you should want us to exercise jurisdiction, decide it one way or the other.",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__JANUARY_08_2007_3382-151_3390-539.wav
Anthony M. Kennedy,Suppose you have a small landowner and he owned a lot?,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_29_2006_896-966_900-418.wav
Anthony M. Kennedy,Is there any indication of how fast the State's remedy would click in?,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_30_2010_4545-871_4551-364.wav
Anthony M. Kennedy,"But the second part of my question that you were about to answer was whether or not it's dictated by precedent, and in this case, it was not dictated by precedent because it applied to collateral consequences; or, what's the because?",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_01_2012_2576-717_2588-775.wav
Anthony M. Kennedy,In custody disputes this happens all the time.,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__DECEMBER_05_2012_2085-282_2088-301.wav
Anthony M. Kennedy,"Then -- then, I have to conclude that your earlier answer is confusing for me, because I thought you were going to tell us that this investment adviser has the same fiduciary standard that officers and directors of corporations have.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_02_2009_571-513_586-739.wav
Anthony M. Kennedy,Suppose there's a battery resulting in a serious injury to the defendant.,neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_06_2006_669-587_674-805.wav
Anthony M. Kennedy,"And this makes, it does... I think you're quite right in the brief to say that the preface shouldn't be extraneous.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__MARCH_18_2008_243-389_250-278.wav
Anthony M. Kennedy,But the instruction given by the District Court in this case does not meet the standard you just gave.,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__DECEMBER_01_2014_2050-99_2057-16.wav
Anthony M. Kennedy,You had -- you're saying -- you're saying there were three critical facts.,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__DECEMBER_09_2013_198-373_201-325.wav
Anthony M. Kennedy,But grounded in contract -- we ask what the source of the original obligation is.,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__JANUARY_19_2010_276-052_281-566.wav
Anthony M. Kennedy,And you then wouldn't have to pay attorneys' fees because there is no provision in the statute for it.,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__OCTOBER_05_2010_1003-3_1007-239.wav
Anthony M. Kennedy,"One, as in this case, lives with the parent, but the application has not been granted or not been filed; and the other, the application has been granted, and they're treated -- they're treated differently?",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__JANUARY_18_2012_401-526_415-036.wav
Anthony M. Kennedy,"I -- your -- your number two -- I mean, we can -- it sounds to me quite circular. You say -- you say he -- he has a personal stake because he has a -- because Congress said he has a personal stake. Is -- do I understand your argument?",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_02_2015_1632-78_1645-415.wav
Anthony M. Kennedy,Suppose also that there is good reason to show that he would be a material witness as to another participant in the crime.,neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__MARCH_02_2011_1167-427_1175-681.wav
Anthony M. Kennedy,"I mean, there's -- taxpayers who sell goods have inventory cushions, and so the IRS is very, very well aware that that kind of judgment is involved in all these statements.",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__JANUARY_17_2012_1938-514_1952-607.wav
Anthony M. Kennedy,I think it's relevant for us to ask whether people are cheated in buying this product.,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__APRIL_21_2014_1947-298_1952-852.wav
Anthony M. Kennedy,"Question 2, as you presented in the petition for certiorari, whether the class may be certified if members were not injured.",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__NOVEMBER_10_2015_592-63_600-58.wav
Anthony M. Kennedy,--Is the first time that you indicated that you were in agreement with the Gould dissent in your -- the brief that you filed here in this Court?,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__DECEMBER_08_2008_2119-69_2128-563.wav
Anthony M. Kennedy,"How would -- how would -- if you could write the opinion for the Court on this part of your case, what would the rule be?",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__JANUARY_09_2012_208-401_215-239.wav
Anthony M. Kennedy,"There's no -- so punitive damages, millions of dollars?",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__DECEMBER_07_2015_1890-42_1892-96.wav
Anthony M. Kennedy,"If you're saying, if you're saying that it's the aggregation that makes it difficult to reach everybody, well, that's a question of discovery, and it's still the aggregator's responsibility.",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__APRIL_21_2008_1147-843_1157-946.wav
Anthony M. Kennedy,Do I -- doesn't that bear on this question?,skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__FEBRUARY_27_2013_3378-6_3381-685.wav
Anthony M. Kennedy,"What is the best authority in our cases other than Ex parte Young or in a treatise or in recognized statements of the difference in law and equity, for the proposition that in this area we can make a distinction between law and equity after centuries in which we have tried to say that that distinction ought to be blurred?",skeptical,Anthony_M_Kennedy/ORAL_ARGUMENT__OCTOBER_03_2011_2573-362_2597-663.wav
Anthony M. Kennedy,"Well, but aren't they going to tell us that... as a practical matter, that the tax is really being collected for the retailers?",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__OCTOBER_03_2005_242-634_251-819.wav
Anthony M. Kennedy,"That, it seemed to me a good distinction for Hunter and Mulkey v. Reitman, which the briefs don't talk much about.",neutral,Anthony_M_Kennedy/ORAL_ARGUMENT__OCTOBER_15_2013_544-188_550-858.wav
