speaker,text,labels,wav.file
Elena Kagan,"In other words, the States have had this time to -- to go first and to do their SIPs.",neutral,Elena_Kagan/ORAL_ARGUMENT__DECEMBER_10_2013_2401-516_2405-535.wav
Elena Kagan,So the line you're drawing seems quite inadministrable to me.,skeptical,Elena_Kagan/ORAL_ARGUMENT__NOVEMBER_13_2013_3041-873_3048-2.wav
Elena Kagan,"To the extent that somebody comes in and says either they never told me what this case was about -- that is, they never told me what the claim was -- or they never communicated with me, that that would be a fair thing to review that doesn't get into your sort of spiraling out of control, what -- you know, how hard did you try, and what positions did you take--",,Elena_Kagan/ORAL_ARGUMENT__JANUARY_13_2015_2872-172_2895-975.wav
Elena Kagan,"You do have a jury verdict, but you are giving us a formulation of the test that essentially pretends that the jury is not there, and that we know nothing about how it reacted to various things.",skeptical,Elena_Kagan/ORAL_ARGUMENT__MARCH_21_2012_2258-724_2269-365.wav
Elena Kagan,"Suppose, Mr. Frederick, that we find that we can't find your status test in the language of the statute, and then what this statute seems to give us is instead a causal test, and that the cause is whether operations on the outer continental shelf caused the injury in question.",neutral,Elena_Kagan/ORAL_ARGUMENT__OCTOBER_11_2011_2969-334_2988-43.wav
Elena Kagan,"But the constitutional standard that you're proposing, is that a constitutional standard for both the guilt phase and the sentencing phase? And is it also for both non-capital and capital? Are you drawing no distinctions among those four things?",neutral,Elena_Kagan/ORAL_ARGUMENT_NO_14449__OCTOBER_07_2015_1482-53_1499-815.wav
Elena Kagan,"Well, they would be looking at the same things, but the whole idea of a warrant is that a neutral magistrate tells you that you can look at those things and has an opportunity to limit it in whatever way the neutral magistrate feels is appropriate--",skeptical,Elena_Kagan/ORAL_ARGUMENT__APRIL_29_2014_3340-721_3351-844.wav
Elena Kagan,"And then also the fraudulent conveyance provisions, if you would talk a little bit about those.",neutral,Elena_Kagan/ORAL_ARGUMENT__MARCH_01_2016_804-29_809-59.wav
Elena Kagan,"Almost all the briefing was about overruling that case, and the Court decided not to overrule that case and instead to say that -- that the employees there were -- were simply not public employees at all. So taking two extremely recent cases, which admittedly expressed some frustration with Abood, but also specifically decided not to overrule Abood, I mean, just seems like it's -- it's nothing of the kind that we usually say when we usually say that a precedent has to be overturned because it's come into conflict with an entire body of case law.",neutral,Elena_Kagan/ORAL_ARGUMENT__JANUARY_11_2016_1753-06_1790-75.wav
Elena Kagan,"But there's this unbelievable chart really in one of the green briefs about -- you know, where there's one line which is what happens to the guidelines and there's this other line which is what happens to the sentence, and they follow each other identically, exactly.",skeptical,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_26_2013_3386-968_3402-161.wav
Elena Kagan,"In other words, just on a continuing basis -- and tell me in a way that includes this case but isn't limited to this case -- on a continuing basis what is a trustee supposed to do under the prudent person's standard?",neutral,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_24_2015_517-205_530-43.wav
Elena Kagan,"Well, it doesn't have to go be- -- I mean, I just don't understand what that means. It's this -- it's the clear service rendered, it's shoveling my driveway, it's doing the work for the estate.",,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_25_2015_2443-93_2452-315.wav
Elena Kagan,"You've said that all these kinds of different schemes about the interaction between a legislature and advisory commission are all going to be have to reviewed on a case-by-case basis to determine whether the legislature has primary control. And when you get through with all that, the sort of purity of the originalist argument that a legislature means a legislature, well, we are miles away from that, aren't we?",neutral,Elena_Kagan/ORAL_ARGUMENT__MARCH_02_2015_1232-345_1258-78.wav
Elena Kagan,"I think this is kind of a, you know, pretty ordinary question of like, well, what is the State law doing? Is it exactly -- lots of State laws exactly mimic Federal law, and lots of them don't.",skeptical,Elena_Kagan/ORAL_ARGUMENT__DECEMBER_01_2015_1046-21_1057-515.wav
Elena Kagan,"--But they don't have to show -- and this is clearly referring to a kind of Rule 23 inquiry, which they don't have to go through to do a parens patriae.",,Elena_Kagan/ORAL_ARGUMENT__NOVEMBER_06_2013_2146-606_2156-868.wav
Elena Kagan,"But the other, each pollutant subject to regulation or any air pollutant, what the EPA has done is for 30 years across presidential administrations treated those phrases as meaning a single thing, which I think if you put aside the absurdity problem in this case, everybody would agree is the most reasonable interpretation of those phrases.",skeptical,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_24_2014_854-648_878-181.wav
Elena Kagan,"Well, why? If you -- if I use my own letterhead, somebody is likely to throw it out before they get to the text because they've never seen this organization before.",skeptical,Elena_Kagan/ORAL_ARGUMENT__MARCH_29_2016_2554-76_2564-155.wav
Elena Kagan,And one knows the same sorts of things about oneself.,neutral,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_22_2012_1163-185_1167-763.wav
Elena Kagan,"--But you're suggesting, Ms. Sherry, that (b) and (c) have nothing to do with each other, and in fact, one can read (a), (b), and (c) as all integrally linked and referring only to postenactment offenders, so (a) is the umbrella provision; it says",neutral,Elena_Kagan/ORAL_ARGUMENT__OCTOBER_03_2011_2332-989_2351-735.wav
Elena Kagan,"--I guess, Mr. Lynch, the concern is, given that we think agencies are doing things that implicate important State interests most of the time, that's why they do them, that -- that your test, and not just your test, but the Eighth Circuit's tests, would turn agency adjudicators into the primary legal decision-makers in our system on all matters that they were -- you know, wanted to get into, including matters of Federal law.",neutral,Elena_Kagan/ORAL_ARGUMENT__NOVEMBER_05_2013_2536-685_2567-306.wav
Elena Kagan,"--Mr. Feldman, as I understand your argument and the differences that you have with the government, you have one set of differences about the meaning of 1089(e), but then another set about this question of, if it were true that the government was immune from suit, could you bring a tort suit against the doctors?",neutral,Elena_Kagan/ORAL_ARGUMENT__JANUARY_15_2013_1378-295_1398-257.wav
Elena Kagan,So there are lots of different choices for what we can allocate on the basis of.,skeptical,Elena_Kagan/ORAL_ARGUMENT__DECEMBER_10_2013_4870-173_4873-975.wav
Elena Kagan,"I think if you look at what the court -- the judge said, what the prosecutor said, what the defense counsel said and then what the jury said, it's clear that they all thought that they had to unanimously agree on something before they could go to the next crime.",,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_22_2012_1874-196_1888-772.wav
Elena Kagan,"So, you know, Justice Scalia sort of snidely, but I think accurately, described Mead as saying:",,Elena_Kagan/ORAL_ARGUMENT__DECEMBER_08_2010_527-293_535-732.wav
Elena Kagan,"Well, that's -- that's just a different way of saying the following: The first sentence says, when you're a prevailing plaintiff, you get costs and fees.",skeptical,Elena_Kagan/ORAL_ARGUMENT__NOVEMBER_07_2012_2540-288_2547-711.wav
Elena Kagan,How do we know when something is on one side of the line and something is on the other?,skeptical,Elena_Kagan/ORAL_ARGUMENT__NOVEMBER_09_2010_1039-751_1044-091.wav
Elena Kagan,"Mr. Francisco, tell me if I am wrong about this, but it seems to me that intra-session recesses really only arose in the 1940s or so, right?",neutral,Elena_Kagan/ORAL_ARGUMENT__JANUARY_13_2014_2883-341_2894-799.wav
Elena Kagan,"And the complaint is only about the false affidavit, but it's in reference to property that is indisputably in Georgia.",skeptical,Elena_Kagan/ORAL_ARGUMENT__NOVEMBER_04_2013_2205-832_2213-403.wav
Elena Kagan,"And they do that, and then they come back with this compromise verdict.",neutral,Elena_Kagan/ORAL_ARGUMENT__MARCH_21_2012_1632-641_1638-711.wav
Elena Kagan,"Now suppose that California had done what, the way I read the statute, it was supposed to do, which is to go to the agency and say we want to change our rates?",neutral,Elena_Kagan/ORAL_ARGUMENT__OCTOBER_03_2011_2861-052_2870-657.wav
Elena Kagan,"""""Congress decided to reflect an honor of collective moral judgment and to express moral disapproval of homosexuality. """"",skeptical,Elena_Kagan/ORAL_ARGUMENT__MARCH_27_2013_4455-731_4463-587.wav
Elena Kagan,"If they don't, Descamps indicates in footnote 2 that you can look to the charging documents for the limited purpose of seeing whether the -- the prosecutor is treating the house or a boat as a means or as an element.",skeptical,Elena_Kagan/ORAL_ARGUMENT__APRIL_26_2016_549-49_566-45.wav
Elena Kagan,"In general, I would say that the relationship between a prisoner and a -- and a jailer is more comprehensive than any other kind of relationship that one can name.",neutral,Elena_Kagan/ORAL_ARGUMENT__JANUARY_12_2010_1598-103_1609-299.wav
Elena Kagan,"You know, pick your distance, 500 feet, 1,000 feet, but something that didn't refer to content, that didn't refer to ideas, that just made it absolutely clear that people could not disrupt private funerals.",neutral,Elena_Kagan/ORAL_ARGUMENT__OCTOBER_06_2010_1354-86_1368-251.wav
Elena Kagan,"So if that's the case, aren't you, in that very large bankruptcy context, losing your textual anchor entirely?",neutral,Elena_Kagan/ORAL_ARGUMENT__NOVEMBER_29_2011_2592-683_2600-67.wav
Elena Kagan,You can argue about whether it has created some incongruity in the system.,neutral,Elena_Kagan/ORAL_ARGUMENT__JANUARY_14_2013_391-754_396-84.wav
Elena Kagan,"For the most part, what the government prosecutes are cases which involve a wide variety of support to foreign terrorist organizations.",,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_23_2010_3423-485_3432-2.wav
Elena Kagan,"I take it that you don't contest that for purposes of deciding that this -- which stepchildren get benefits and which grandchildren get benefits, we are just looking to Federal law, that we don't look to State law on those questions; is that correct?",neutral,Elena_Kagan/ORAL_ARGUMENT__MARCH_19_2012_1072-509_1086-833.wav
Elena Kagan,"--I think that that's fair, that the likelihood is that the person will stay in Federal custody until such time as a court finds that the reasons for that custody have lapsed.",neutral,Elena_Kagan/ORAL_ARGUMENT__JANUARY_12_2010_241-262_250-995.wav
Elena Kagan,"They went through this very long and involved process, and they decided exactly what kind of names were permitted for this kind of product and what were not permitted, because they constituted misbranding.",neutral,Elena_Kagan/ORAL_ARGUMENT__APRIL_21_2014_337-786_349-927.wav
Elena Kagan,But why would it say apples cost one dollar in Romanette (ii) if it was going to say apples cost three dollars in Romanette (iii)?,neutral,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_28_2011_2404-411_2410-908.wav
Elena Kagan,"--The nature of the representation you made, that the only consequence is the penalty, suppose a person does not purchase insurance, a person who is obligated to do so under the statute doesn't do it, pays the penalty instead, and that person finds herself in a position where she is asked the question, have you ever violated any federal law, would that person have violated a federal law?",,Elena_Kagan/ORAL_ARGUMENT__MARCH_26_2012_3460-179_3486-446.wav
Elena Kagan,So that means you're preempted.,skeptical,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_24_2016_312-135_314-76.wav
Elena Kagan,"Well, the end of footnote 2 said in some cases you won't need to parse State law because you can figure it out from the Shepard documents, because Shepard documents are a clue to whether something is a means or an element. And so in the situation in which State law is not, as it is in this case, utterly clear on the subject, you won't have to go 1,000 layers down, because the Descamps -- the -- the Shepard documents will tell you, because of the way the prosecutor has charged something, looks like this is just a means, or looks like this is really an element.",skeptical,Elena_Kagan/ORAL_ARGUMENT__APRIL_26_2016_3239-52_3276-88.wav
Elena Kagan,"But I guess I wonder why it is a lot of money. I mean, as I understand what's going on here, that all the data that's being requested is data that Blue Cross Blue Shield generates anyway.",neutral,Elena_Kagan/ORAL_ARGUMENT__DECEMBER_02_2015_1952-565_1964-09.wav
Elena Kagan,"So if I understand that answer, it's that if a person had a sincere religious belief that objecting to objecting was a form of complicity, then that would control, and you would have to go to the second part of the analysis, which is to say, is there a compelling interest test? Has the government's response been narrowly tailored? But essentially, the objecting -- the difference between objecting to objecting and your clients' position is not a difference at all with respect to the burden analysis.",neutral,Elena_Kagan/ORAL_ARGUMENT__MARCH_23_2016_465-97_497-64.wav
Elena Kagan,That sounds like something you've never seen happen in the litigation system ever.,skeptical,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_26_2014_1330-912_1335-333.wav
Elena Kagan,"If that's true, I don't understand why you answered my hypothetical question the way you did, because in my hypothetical question I thought you said that there would not be jurisdiction to sue in the United States when I slip and fall in Vienna. And -- but you could make the same argument. Well, there was a duty created in the United States, and that's what I'm suing on.",neutral,Elena_Kagan/ORAL_ARGUMENT__OCTOBER_05_2015_2756-52_2778-15.wav
Elena Kagan,"You know, the whole range of things could relate to that crime, couldn't it?",skeptical,Elena_Kagan/ORAL_ARGUMENT__APRIL_29_2014_3288-753_3293-99.wav
Elena Kagan,"The question is, is there any covenant that exists in the world that would make you feel secure?",neutral,Elena_Kagan/ORAL_ARGUMENT__NOVEMBER_07_2012_732-605_738-725.wav
Elena Kagan,"In other words, all of what I said seems to be -- or most of what I said at least -- seems to me kind of irrelevant to the question that we ask under the primary purpose test and what do we do with that lack of fit?",neutral,Elena_Kagan/ORAL_ARGUMENT__MARCH_02_2015_2532-7_2546-825.wav
Elena Kagan,"Mr. Palmore, what would the Board's position be on the following hypothetical: That a card issuer says when any of 50 different things happen, so 50 different triggering events, the issuer can raise the rate to -- anywhere up to 300 percent, so has complete discretion if any of a quite large number of triggering events occurs.",neutral,Elena_Kagan/ORAL_ARGUMENT__DECEMBER_08_2010_1254-679_1282-099.wav
Elena Kagan,But just presume with me that abusive sexual conduct is supposed to be -- is supposed to include some things that sexual abuse would not. What do you think follows from that?,neutral,Elena_Kagan/ORAL_ARGUMENT__NOVEMBER_03_2015_847-06_857-21.wav
Elena Kagan,"But usually when you don't have money, I mean, say -- let's just say I'm a fraud victim, and I get an order of restitution for $100,000, and the fraudster doesn't have the $100,000.",neutral,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_25_2014_1720-039_1732-147.wav
Elena Kagan,"Ms. Kruger, you take a statute that doesn't say anything about imputation one way or the other, and you say that statute can still be unambiguous; and that would I think be true as a general matter.",neutral,Elena_Kagan/ORAL_ARGUMENT__JANUARY_18_2012_1000-014_1011-889.wav
Elena Kagan,"But there was -- I don't see any evidence that there was any shift in policy or any reason why there would be a shift in policy, as to what the rights of way were.",neutral,Elena_Kagan/ORAL_ARGUMENT__JANUARY_14_2014_1306-069_1315-955.wav
Elena Kagan,"But, you know, if they want to take the risk that a district court is going to say, gosh, I just can't find the reasons in this record, it's all too muddled.",neutral,Elena_Kagan/ORAL_ARGUMENT__NOVEMBER_10_2014_861-197_872-671.wav
Elena Kagan,And the section describes the complaint.,neutral,Elena_Kagan/ORAL_ARGUMENT__APRIL_24_2012_1174-518_1178-363.wav
Elena Kagan,"Could I -- could I take you back, because I just didn't understand -- and I'm sure it was me -- the -- the answer that you gave to Justice Sotomayor's first question. And I think it's important, because it focuses on what the actual issue is here: How much is at issue between the parties? If you had a judge that said, I don't think the evidence is up to snuff here, and then said, the thing that takes me over the line is what I think about the defendant's motive, and that's what allows me to say that the defendant is guilty, and that had not been proved, that had -- the State had never offered that into evidence.",neutral,Elena_Kagan/ORAL_ARGUMENT__JANUARY_12_2016_112-48_153-26.wav
Elena Kagan,"Could I ask about that, Mr. Kneedler, because it seems to me that part of what's motivating that Respondent's position and their amici's position, and I'm not sure that this maps on very well to the Paralyzed Veterans doctrine, but part of what's motivating it is a sense that agencies more and more are using interpretative rules and are using guidance documents to make law and that there is -- it's essentially an end run around the notice and comment provisions.",neutral,Elena_Kagan/ORAL_ARGUMENT__DECEMBER_01_2014_686-433_712-7.wav
Elena Kagan,"When Congress first drafted this accompanying language, this was a capital offense, yes?",neutral,Elena_Kagan/ORAL_ARGUMENT__DECEMBER_02_2014_2282-51_2287-58.wav
Elena Kagan,We've had this for decades and decades that the broadcast is -- the broadcaster is treated differently.,neutral,Elena_Kagan/ORAL_ARGUMENT__JANUARY_10_2012_1656-331_1662-918.wav
Elena Kagan,But we have no idea why the Court thought that Mr. Mathis was in custody.,neutral,Elena_Kagan/ORAL_ARGUMENT__OCTOBER_04_2011_2710-436_2715-407.wav
Elena Kagan,"When you said it the first time, you had """"deprived of a fair trial"""" and then something about individualized sentencing; is that right? Is that supposed to indicate that this is deriving both from the Due Process Clause and from the Eighth Amendment?",neutral,Elena_Kagan/ORAL_ARGUMENT_NO_14449__OCTOBER_07_2015_1000-22_1011-99.wav
Elena Kagan,"In other words, clearly Congress was thinking about how to protect the government's interests with respect to these patents, and to say, well, we have these interests with respect to patents that the university owns, but we don't have those same interests with respect to patents that the individual researcher owns, just seems bizarre.",skeptical,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_28_2011_2742-05_2761-929.wav
Elena Kagan,"Armstrong seems to me sort of like proof as to why it is that the Texas courts don't do that generally, because what they did in Armstrong was they ended up trying to adjudicate that on the merits, and realizing that there was -- that the record wasn't sufficient.",skeptical,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_25_2013_2368-27_2383-88.wav
Elena Kagan,And the instructions don't say anything about moving back up.,skeptical,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_22_2012_1670-263_1676.wav
Elena Kagan,"Well, take the case, Mr. Coleman -- I think there was one recently in the Fifth Circuit where a prisoner asked for appellate slip opinions.",neutral,Elena_Kagan/ORAL_ARGUMENT__OCTOBER_13_2010_2941-865_2949-119.wav
Elena Kagan,"Is -- is that enough, even though, you know, there's foreknowledge, there's acts after he -- he realizes that the guy has a gun?",neutral,Elena_Kagan/ORAL_ARGUMENT__NOVEMBER_12_2013_2193-449_2205-257.wav
Elena Kagan,Let's say I agree with you that there needs to be a concrete injury; that Congress needs to have recognized something that looks like a concrete injury.,neutral,Elena_Kagan/ORAL_ARGUMENT__NOVEMBER_02_2015_40-86_49-88.wav
Elena Kagan,"So why can't you get a -- at least what the Chief Justice said in McNeely, which is, okay, if you can get a warrant within that time, you have to get a warrant within that time.",skeptical,Elena_Kagan/ORAL_ARGUMENT__APRIL_20_2016_3197_3209-44.wav
Elena Kagan,"Now, a typical excess profits tax is going to take Company A, which has made a lot of money, and -- and it's going to end up paying four times as much tax as Company B, which has made only a quarter of the amount of money.",neutral,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_20_2013_692-726_708-32.wav
Elena Kagan,"I mean, there may be no way you can answer this, but are we talking about, you know, do five people a year -- did five people a year raise this or -- or 20 or 100?",neutral,Elena_Kagan/ORAL_ARGUMENT__APRIL_24_2013_3389-584_3398-44.wav
Elena Kagan,"Do you think that a judge properly considers the exact same factors whether it's done as the Respondents would like under Rule 54, or instead, whether it's done your way by staying the action or by holding off on a final order?",neutral,Elena_Kagan/ORAL_ARGUMENT__DECEMBER_09_2014_1119-424_1134-766.wav
Elena Kagan,"Doesn't matter what you call yourself; you can put trust in the title, or not put trust in the title.",neutral,Elena_Kagan/ORAL_ARGUMENT__JANUARY_19_2016_652-38_657-405.wav
Elena Kagan,"Mr. Theobald, are there any cases out there in the universe of cases in which a person does not have an ADEA claim or a GERA claim, but has pressed a successful constitutional claim based on age discrimination?",neutral,Elena_Kagan/ORAL_ARGUMENT__OCTOBER_07_2013_2364-242_2380-417.wav
Elena Kagan,"Mr. Chief Justice, and may it please the Court:",neutral,Elena_Kagan/ORAL_ARGUMENT__OCTOBER_07_2009_6-684_12-151.wav
Elena Kagan,"Besides the -- if you were doing this just on policy -- very odd, but you know, we have a test that everybody's off of at this point. And -- and maybe some viewed that what happened in 1952, for some of the reasons that Justice Breyer gave, is perhaps not the most relevant thing.",skeptical,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_23_2016_1628-51_1647-185.wav
Elena Kagan,"And I understand your argument about 13 shows that you have to do this and why would 13 be necessary if Petitioner were right, but you started out, I thought--",neutral,Elena_Kagan/ORAL_ARGUMENT__NOVEMBER_29_2011_3014-54_3024-996.wav
Elena Kagan,"They are entities that are set up solely for the purpose of administering this program, and yet the State is saying it can make distinctions that the State itself cannot.",neutral,Elena_Kagan/ORAL_ARGUMENT__NOVEMBER_03_2010_1377-937_1387-46.wav
Elena Kagan,"Mr. Boutrous, you know, a lot of your brief talks about this problem of discovery.",skeptical,Elena_Kagan/ORAL_ARGUMENT__JANUARY_07_2013_3459-131_3462-935.wav
Elena Kagan,"And the question is, how is it possible to understand RICO except as something in which these things are intermelded, and at the very least that -- one is not prior to the other or more important than the other. I mean, if we are going by our cases, we've said about a hundred times that it's the predicate acts that are -- that are the foundation of RICO.",skeptical,Elena_Kagan/ORAL_ARGUMENT__MARCH_21_2016_1077-245_1098-73.wav
Elena Kagan,"And so on your reading, we -- we really, you know, it's -- it's -- your reading is kind of -- this is the natural reading, but we're not going to -- we're not going to apply the natural reading in a case where it obviously doesn't fit.",skeptical,Elena_Kagan/ORAL_ARGUMENT__FEBRUARY_23_2015_1652-28_1667-4.wav
Elena Kagan,"Well, I think this does go back to Justice Alito's question, because the person can say -- the defendant here could have said, I really don't care whether the bank ends up paying Target.",skeptical,Elena_Kagan/ORAL_ARGUMENT__APRIL_01_2014_2193-867_2203-656.wav
Elena Kagan,"I think that there is a transition period, and what this statute is designed to do is to deal with that transition period and to make sure that sexually dangerous, mentally ill people don't fall through the cracks between Federal custody and the reestablishment of State control.",skeptical,Elena_Kagan/ORAL_ARGUMENT__JANUARY_12_2010_477-909_493-09.wav
